timestamp,pod_name,cpu(m),memory(Mi),node
2026-04-03 14:29:36,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:29:46,cpu-loader,284m,0Mi,minikube
2026-04-03 14:29:46,cpu-loader-2,568m,0Mi,minikube
2026-04-03 14:29:46,light-loader,3m,0Mi,minikube
2026-04-03 14:29:46,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:29:46,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:29:46,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:29:46,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:29:46,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:29:46,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:29:55,cpu-loader,284m,0Mi,minikube
2026-04-03 14:29:55,cpu-loader-2,568m,0Mi,minikube
2026-04-03 14:29:55,light-loader,3m,0Mi,minikube
2026-04-03 14:29:55,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:29:55,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:29:55,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:29:55,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:29:55,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:29:55,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:30:03,cpu-loader,284m,0Mi,minikube
2026-04-03 14:30:03,cpu-loader-2,568m,0Mi,minikube
2026-04-03 14:30:03,light-loader,3m,0Mi,minikube
2026-04-03 14:30:03,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:30:03,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:30:03,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:30:03,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:30:03,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:30:03,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:30:11,cpu-loader,284m,0Mi,minikube
2026-04-03 14:30:11,cpu-loader-2,568m,0Mi,minikube
2026-04-03 14:30:11,light-loader,3m,0Mi,minikube
2026-04-03 14:30:11,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:30:11,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:30:11,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:30:11,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:30:11,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:30:11,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:30:21,cpu-loader,284m,0Mi,minikube
2026-04-03 14:30:21,cpu-loader-2,568m,0Mi,minikube
2026-04-03 14:30:21,light-loader,3m,0Mi,minikube
2026-04-03 14:30:21,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:30:21,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:30:21,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:30:21,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:30:21,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:30:21,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:30:30,cpu-loader,286m,0Mi,minikube
2026-04-03 14:30:30,cpu-loader-2,573m,0Mi,minikube
2026-04-03 14:30:30,light-loader,4m,0Mi,minikube
2026-04-03 14:30:30,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:30:30,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:30:30,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:30:30,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:30:30,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:30:30,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:30:38,cpu-loader,286m,0Mi,minikube
2026-04-03 14:30:38,cpu-loader-2,573m,0Mi,minikube
2026-04-03 14:30:38,light-loader,4m,0Mi,minikube
2026-04-03 14:30:38,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:30:38,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:30:38,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:30:38,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:30:38,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:30:38,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:30:46,cpu-loader,286m,0Mi,minikube
2026-04-03 14:30:46,cpu-loader-2,573m,0Mi,minikube
2026-04-03 14:30:46,light-loader,4m,0Mi,minikube
2026-04-03 14:30:46,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:30:46,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:30:46,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:30:46,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:30:46,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:30:46,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:30:56,cpu-loader,286m,0Mi,minikube
2026-04-03 14:30:56,cpu-loader-2,573m,0Mi,minikube
2026-04-03 14:30:56,light-loader,4m,0Mi,minikube
2026-04-03 14:30:56,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:30:56,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:30:56,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:30:56,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:30:56,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:30:56,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:31:05,cpu-loader,286m,0Mi,minikube
2026-04-03 14:31:05,cpu-loader-2,573m,0Mi,minikube
2026-04-03 14:31:05,light-loader,4m,0Mi,minikube
2026-04-03 14:31:05,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:31:05,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:31:05,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:31:05,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:31:05,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:31:05,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:31:13,cpu-loader,286m,0Mi,minikube
2026-04-03 14:31:13,cpu-loader-2,573m,0Mi,minikube
2026-04-03 14:31:13,light-loader,4m,0Mi,minikube
2026-04-03 14:31:13,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:31:13,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:31:13,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:31:13,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:31:13,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:31:13,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:31:21,cpu-loader,286m,0Mi,minikube
2026-04-03 14:31:21,cpu-loader-2,573m,0Mi,minikube
2026-04-03 14:31:21,light-loader,4m,0Mi,minikube
2026-04-03 14:31:21,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:31:21,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:31:21,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:31:21,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:31:21,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:31:21,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:31:31,cpu-loader,286m,0Mi,minikube
2026-04-03 14:31:31,cpu-loader-2,572m,0Mi,minikube
2026-04-03 14:31:31,light-loader,3m,0Mi,minikube
2026-04-03 14:31:31,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:31:31,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:31:31,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:31:31,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:31:31,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:31:31,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:31:40,cpu-loader,286m,0Mi,minikube
2026-04-03 14:31:40,cpu-loader-2,572m,0Mi,minikube
2026-04-03 14:31:40,light-loader,3m,0Mi,minikube
2026-04-03 14:31:40,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:31:40,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:31:40,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:31:40,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:31:40,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:31:40,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:31:48,cpu-loader,286m,0Mi,minikube
2026-04-03 14:31:48,cpu-loader-2,572m,0Mi,minikube
2026-04-03 14:31:48,light-loader,3m,0Mi,minikube
2026-04-03 14:31:48,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:31:48,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:31:48,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:31:48,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:31:48,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:31:48,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:31:56,cpu-loader,286m,0Mi,minikube
2026-04-03 14:31:56,cpu-loader-2,572m,0Mi,minikube
2026-04-03 14:31:56,light-loader,3m,0Mi,minikube
2026-04-03 14:31:56,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:31:56,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:31:56,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:31:56,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:31:56,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:31:56,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:32:06,cpu-loader,286m,0Mi,minikube
2026-04-03 14:32:06,cpu-loader-2,572m,0Mi,minikube
2026-04-03 14:32:06,light-loader,3m,0Mi,minikube
2026-04-03 14:32:06,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:32:06,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:32:06,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:32:06,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:32:06,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:32:06,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:32:14,cpu-loader,286m,0Mi,minikube
2026-04-03 14:32:14,cpu-loader-2,572m,0Mi,minikube
2026-04-03 14:32:14,light-loader,3m,0Mi,minikube
2026-04-03 14:32:14,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:32:14,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:32:14,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:32:14,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:32:14,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:32:14,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:32:23,cpu-loader,286m,0Mi,minikube
2026-04-03 14:32:23,cpu-loader-2,572m,0Mi,minikube
2026-04-03 14:32:23,light-loader,3m,0Mi,minikube
2026-04-03 14:32:23,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:32:23,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:32:23,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:32:23,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:32:23,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:32:23,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:32:31,cpu-loader,293m,0Mi,minikube
2026-04-03 14:32:31,cpu-loader-2,586m,0Mi,minikube
2026-04-03 14:32:31,light-loader,3m,0Mi,minikube
2026-04-03 14:32:31,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:32:31,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:32:31,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:32:31,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:32:31,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:32:31,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:32:41,cpu-loader,293m,0Mi,minikube
2026-04-03 14:32:41,cpu-loader-2,586m,0Mi,minikube
2026-04-03 14:32:41,light-loader,3m,0Mi,minikube
2026-04-03 14:32:41,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:32:41,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:32:41,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:32:41,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:32:41,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:32:41,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:32:49,cpu-loader,293m,0Mi,minikube
2026-04-03 14:32:49,cpu-loader-2,586m,0Mi,minikube
2026-04-03 14:32:49,light-loader,3m,0Mi,minikube
2026-04-03 14:32:49,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:32:49,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:32:49,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:32:49,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:32:49,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:32:49,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:32:57,cpu-loader,293m,0Mi,minikube
2026-04-03 14:32:57,cpu-loader-2,586m,0Mi,minikube
2026-04-03 14:32:57,light-loader,3m,0Mi,minikube
2026-04-03 14:32:57,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:32:57,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:32:57,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:32:57,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:32:57,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:32:57,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:33:06,cpu-loader,293m,0Mi,minikube
2026-04-03 14:33:06,cpu-loader-2,586m,0Mi,minikube
2026-04-03 14:33:06,light-loader,3m,0Mi,minikube
2026-04-03 14:33:06,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:33:06,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:33:06,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:33:06,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:33:06,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:33:06,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:33:14,cpu-loader,293m,0Mi,minikube
2026-04-03 14:33:14,cpu-loader-2,586m,0Mi,minikube
2026-04-03 14:33:14,light-loader,3m,0Mi,minikube
2026-04-03 14:33:14,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:33:14,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:33:14,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:33:14,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:33:14,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:33:14,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:33:25,cpu-loader,293m,0Mi,minikube
2026-04-03 14:33:25,cpu-loader-2,586m,0Mi,minikube
2026-04-03 14:33:25,light-loader,3m,0Mi,minikube
2026-04-03 14:33:25,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:33:25,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:33:25,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:33:25,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:33:25,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:33:25,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:33:33,cpu-loader,293m,0Mi,minikube
2026-04-03 14:33:33,cpu-loader-2,586m,0Mi,minikube
2026-04-03 14:33:33,light-loader,3m,0Mi,minikube
2026-04-03 14:33:33,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:33:33,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:33:33,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:33:33,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:33:33,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:33:33,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:33:42,cpu-loader,282m,0Mi,minikube
2026-04-03 14:33:42,cpu-loader-2,564m,0Mi,minikube
2026-04-03 14:33:42,light-loader,4m,0Mi,minikube
2026-04-03 14:33:42,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:33:42,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:33:42,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:33:42,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:33:42,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:33:42,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:33:51,cpu-loader,282m,0Mi,minikube
2026-04-03 14:33:51,cpu-loader-2,564m,0Mi,minikube
2026-04-03 14:33:51,light-loader,4m,0Mi,minikube
2026-04-03 14:33:51,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:33:51,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:33:51,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:33:51,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:33:51,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:33:51,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:34:01,cpu-loader,282m,0Mi,minikube
2026-04-03 14:34:01,cpu-loader-2,564m,0Mi,minikube
2026-04-03 14:34:01,light-loader,4m,0Mi,minikube
2026-04-03 14:34:01,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:34:01,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:34:01,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:34:01,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:34:01,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:34:01,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:34:09,cpu-loader,282m,0Mi,minikube
2026-04-03 14:34:09,cpu-loader-2,564m,0Mi,minikube
2026-04-03 14:34:09,light-loader,4m,0Mi,minikube
2026-04-03 14:34:09,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:34:09,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:34:09,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:34:09,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:34:09,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:34:09,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:34:18,cpu-loader,282m,0Mi,minikube
2026-04-03 14:34:18,cpu-loader-2,564m,0Mi,minikube
2026-04-03 14:34:18,light-loader,4m,0Mi,minikube
2026-04-03 14:34:18,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:34:18,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:34:18,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:34:18,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:34:18,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:34:18,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:34:26,cpu-loader,282m,0Mi,minikube
2026-04-03 14:34:26,cpu-loader-2,564m,0Mi,minikube
2026-04-03 14:34:26,light-loader,4m,0Mi,minikube
2026-04-03 14:34:26,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:34:26,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:34:26,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:34:26,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:34:26,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:34:26,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:34:36,cpu-loader,282m,0Mi,minikube
2026-04-03 14:34:36,cpu-loader-2,564m,0Mi,minikube
2026-04-03 14:34:36,light-loader,4m,0Mi,minikube
2026-04-03 14:34:36,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:34:36,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:34:36,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:34:36,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:34:36,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:34:36,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:34:44,cpu-loader,286m,0Mi,minikube
2026-04-03 14:34:44,cpu-loader-2,571m,0Mi,minikube
2026-04-03 14:34:44,light-loader,4m,0Mi,minikube
2026-04-03 14:34:44,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:34:44,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:34:44,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:34:44,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:34:44,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:34:44,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:34:53,cpu-loader,286m,0Mi,minikube
2026-04-03 14:34:53,cpu-loader-2,571m,0Mi,minikube
2026-04-03 14:34:53,light-loader,4m,0Mi,minikube
2026-04-03 14:34:53,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:34:53,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:34:53,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:34:53,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:34:53,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:34:53,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:35:01,cpu-loader,286m,0Mi,minikube
2026-04-03 14:35:01,cpu-loader-2,571m,0Mi,minikube
2026-04-03 14:35:01,light-loader,4m,0Mi,minikube
2026-04-03 14:35:01,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:35:01,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:35:01,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
